id,type,question,response,sentence,sentence_id,trial_sequence_total,wrong_practice
118,filler_good,,1,Whose jacket did Alex find in the library?,2011,NA,NA
118,filler_good,,1,When did the train leave the station?,2013,NA,NA
118,acceptability,,0.05,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,NA,NA
118,filler_good,,1,Which cookies did the baker put on the tray?,2014,NA,NA
118,filler_good,,1,Who did Liam invite to the picnic?,2002,NA,NA
118,acceptability,,1,Who discussed the claim that the secretary sent the report to the wrong department?,1172,NA,NA
118,filler_bad,,0,Which song that the band to rehearsed never finished was?,2032,NA,NA
118,filler_bad,,0,Who did the chair that broken completely sat on the chair?,2023,NA,NA
118,acceptability,,1,Who claimed that the cat knocked over the vase?,1024,NA,NA
118,filler_bad,,0.01,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
118,filler_bad,,0,Why did raining was when the kids outside played?,2022,NA,NA
118,acceptability,,0.04,What did Thomas discuss the claim that the author deleted from the final draft?,1161,NA,NA
118,filler_good,,1,Where did the children hide the treasure?,2004,NA,NA
118,filler_bad,,0.01,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
118,acceptability,,1,Who claimed that the photographer lost the camera during the trip?,1154,NA,NA
118,filler_good,,1,What did Wendy bake for the party?,2001,NA,NA
118,filler_good,,1,What did the mechanic replace in the engine?,2008,NA,NA
118,acceptability,,1,Who discussed the claim that the committee rejected the proposal without review?,1242,NA,NA
118,filler_good,,1,Where did the hikers set up their tent?,2010,NA,NA
118,filler_bad,,0,When the cat jumped that scared loudly the child was?,2019,NA,NA
118,acceptability,,0.1,What did Liam claim that the bus driver skipped during the morning route?,1083,NA,NA
118,filler_bad,,0,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
118,filler_good,,0.94,Which book did Maya finish last night?,2003,NA,NA
118,acceptability,,0.03,What did Michael discuss the claim that the mechanic fixed after the accident?,1041,NA,NA
118,filler_good,,1,Which picture did the curator hang in the gallery?,2006,NA,NA
118,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
118,acceptability,,1,Who discussed the claim that the scientist discovered an error in the final experiment?,1072,NA,NA
118,filler_bad,,0,Where the suitcase that broken handle had left was did you?,2027,NA,NA
118,filler_bad,,0,What the letter that important very was mailed nobody did?,2028,NA,NA
118,acceptability,,0.91,What did Hannah claim that the lawyer filed too late?,1233,NA,NA
118,filler_bad,,0,Who the manager said forgot did the keys actually?,2030,NA,NA
118,filler_good,,1,Where did the neighbors see the comet last night?,2007,NA,NA
118,acceptability,,1,Who claimed that the gardener planted flowers near the fence?,1114,NA,NA
118,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
118,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
118,,Were there important documents in the office?,1,The journalist reviewed the important documents in the office.,3017,NA,NA
118,,,NA,David didn’t discuss the claim that the airline canceled the morning flight to Chicago.,1036,NA,NA
118,,Was there a claim that the airline canceled the morning flight to Chicago?,1,David didn’t discuss the claim that the airline canceled the morning flight to Chicago.,1036,NA,NA
118,,,NA,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
118,,Was there an old piano in the practice hall?,1,The musician didn't tune the old piano in the practice hall.,3026,NA,NA
118,,,NA,The coach reserved the practice field for the team.,3019,NA,NA
118,,Was there a practice field for the team?,0.98,The coach reserved the practice field for the team.,3019,NA,NA
118,,,NA,Julia discussed the claim that the babysitter forgot to pick up the children after school.,1065,NA,NA
118,,Was there a claim that the babysitter forgot to pick up the children after school?,1,Julia discussed the claim that the babysitter forgot to pick up the children after school.,1065,NA,NA
118,,,NA,Christine didn't buy the heavy suitcase.,3028,NA,NA
118,,Was there a heavy suitcase?,1,Christine didn't buy the heavy suitcase.,3028,NA,NA
118,,,NA,Maria polished the silver jewelry in the display case.,3021,NA,NA
118,,Was there silver jewelry in the display case?,1,Maria polished the silver jewelry in the display case.,3021,NA,NA
118,,,NA,The curator discussed the claim that the museum restored the painting.,1105,NA,NA
118,,Was there a claim that the museum restored the painting?,1,The curator discussed the claim that the museum restored the painting.,1105,NA,NA
118,,,NA,Frank found the missing wallet under the table.,3023,NA,NA
118,,Was there a missing wallet under the table?,1,Frank found the missing wallet under the table.,3023,NA,NA
118,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
118,,Were there returned packages at the counter?,1,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
118,,,NA,Ben didn’t discuss the claim that the delivery driver dropped the package on the street.,1186,NA,NA
118,,Was there a claim that the delivery driver dropped the package on the street?,1,Ben didn’t discuss the claim that the delivery driver dropped the package on the street.,1186,NA,NA
118,,,NA,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
118,,Were there confidential folders in the archive?,1,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
126,practice_good,,1,,NA,0,0
126,practice_bad,,0,,NA,0,0
126,,Was there a festival yesterday?,1,John didn’t buy anything at the festival yesterday.,NA,NA,NA
126,,,NA,The teacher posted the new schedule on the board.,3005,NA,NA
126,,Was there a new schedule on the board?,1,The teacher posted the new schedule on the board.,3005,NA,NA
126,,,NA,Rachel discussed the claim that the photographer lost the camera during the trip.,1155,NA,NA
126,,Was there a claim that the photographer lost the camera during the trip?,1,Rachel discussed the claim that the photographer lost the camera during the trip.,1155,NA,NA
126,,,NA,The professor updated the lecture slides online.,3008,NA,NA
126,,Were there lecture slides online?,0.99,The professor updated the lecture slides online.,3008,NA,NA
126,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
126,,Was there a new history book in the library?,1,The student didn't read the new history book in the library.,3009,NA,NA
126,,,NA,The manager discussed the claim that the café overcharged the customer for coffee.,1125,NA,NA
126,,Was there a claim that the café overcharged the customer for coffee?,1,The manager discussed the claim that the café overcharged the customer for coffee.,1125,NA,NA
126,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
126,,Were there fresh vegetables at the supermarket?,0.99,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
126,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
126,,Was there an ancient statue?,1,Ben took pictures of the ancient statue.,3007,NA,NA
126,,,NA,John didn’t discuss the claim that the bakery shop would serve donuts tomorrow.,1016,NA,NA
126,,Was there a claim that the bakery shop would serve donuts tomorrow?,0.99,John didn’t discuss the claim that the bakery shop would serve donuts tomorrow.,1016,NA,NA
126,,,NA,The librarian didn't organize the new books on the shelf.,3011,NA,NA
126,,Were there new books on the shelf?,0.99,The librarian didn't organize the new books on the shelf.,3011,NA,NA
126,,,NA,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
126,,Was there a rare bird near the lake?,0.99,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
126,,,NA,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
126,,Was there a claim that the neighbor played loud music after midnight?,1,Emma didn’t discuss the claim that the neighbor played loud music after midnight.,1056,NA,NA
126,,,NA,Anna didn't water the plants on the balcony.,3012,NA,NA
126,,Were there plants on the balcony?,0.98,Anna didn't water the plants on the balcony.,3012,NA,NA
126,filler_good,,0.99,Which cookies did the baker put on the tray?,2014,NA,NA
126,acceptability,,1,Who discussed the claim that the lawyer filed the report too late?,1232,NA,NA
126,filler_bad,,0.01,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
126,filler_good,,1,Who did the coach choose as captain?,2015,NA,NA
126,acceptability,,1,What did Chloe claim that the chef burned during the dinner service?,1213,NA,NA
126,filler_good,,0.98,Who did Liam invite to the picnic?,2002,NA,NA
126,filler_good,,0.98,Which book did Maya finish last night?,2003,NA,NA
126,acceptability,,0.98,Who claimed that the committee rejected the proposal without review?,1244,NA,NA
126,filler_bad,,0.02,Why did raining was when the kids outside played?,2022,NA,NA
126,filler_bad,,0.02,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
126,acceptability,,0.01,What did Ben discuss the claim that the delivery driver dropped on the street?,1181,NA,NA
126,filler_bad,,0.01,Who the manager said forgot did the keys actually?,2030,NA,NA
126,filler_bad,,0.01,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
126,acceptability,,1,Who discussed the claim that the museum restored the painting?,1102,NA,NA
126,filler_bad,,0.01,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
126,filler_good,,1,When did the train leave the station?,2013,NA,NA
126,acceptability,,0.98,What did the landlord claim that the plumber fixed before the inspection?,1203,NA,NA
126,filler_bad,,0.02,What did seem the girl that crying was in the hallway?,2029,NA,NA
126,filler_good,,1,What did the mechanic replace in the engine?,2008,NA,NA
126,acceptability,,0.02,What did Laura discuss the claim that the reporter misquoted in the article?,1131,NA,NA
126,filler_good,,0.99,Where did the hikers set up their tent?,2010,NA,NA
126,filler_good,,0.99,Which movie did Carla watch on Friday?,2009,NA,NA
126,acceptability,,0.99,Who claimed that the secretary sent the report to the wrong department?,1174,NA,NA
126,filler_bad,,0.02,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
126,filler_bad,,0.02,Which song that the band to rehearsed never finished was?,2032,NA,NA
126,acceptability,,0.97,Who claimed that the airline canceled the morning flight to Chicago?,1034,NA,NA
126,filler_bad,,0.01,Where the suitcase that broken handle had left was did you?,2027,NA,NA
126,filler_good,,0.97,Which song did the band play as an encore?,2012,NA,NA
126,acceptability,,0.97,What did Liam claim that the bus driver skipped during the morning route?,1083,NA,NA
126,filler_bad,,0.02,What the letter that important very was mailed nobody did?,2028,NA,NA
126,filler_good,,1,What did the cat knock off the shelf?,2016,NA,NA
126,acceptability,,0.99,Who discussed the claim that the babysitter forgot to pick up the children after school?,1062,NA,NA
126,filler_good,,1,Where did the children hide the treasure?,2004,NA,NA
126,filler_bad,,0,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
126,acceptability,,0.21,What did Megan discuss the claim that the company released ahead of schedule?,1191,NA,NA
126,filler_good,,0.98,Whose jacket did Alex find in the library?,2011,NA,NA
126,filler_good,,0.98,Which picture did the curator hang in the gallery?,2006,NA,NA
126,acceptability,,1,Who claimed that the scientist developed a vaccine in the new lab?,1224,NA,NA
126,filler_bad,,0,When the cat jumped that scared loudly the child was?,2019,NA,NA
126,filler_good,,0.99,Where did the neighbors see the comet last night?,2007,NA,NA
126,acceptability,,0,What did Nora discuss the claim that the scientist discovered in the final experiment?,1071,NA,NA
126,filler_bad,,0.02,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
126,filler_good,,1,What did the barista spill on the counter?,2005,NA,NA
