,workerid,dependency_length,item_type,lexicalization,order,response,sentence,sentence_id,structure
12053,231,short,acceptability,9,29,0.93,Who claimed that the nurse gave the wrong medication to a patient?,1094,nonisland
12054,231,,filler_good,NA,30,0.97,Which picture did the curator hang in the gallery?,2006,
12055,231,,filler_bad,NA,31,0.02,Why did raining was when the kids outside played?,2022,
12056,231,long,acceptability,15,32,0.07,What did Rachel discuss the claim that the photographer lost during the trip?,1151,island
12057,231,,filler_bad,NA,33,0.01,Who did the chair that broken completely sat on the chair?,2023,
12058,231,,filler_good,NA,34,0.97,Where did the children hide the treasure?,2004,
12059,231,long,acceptability,2,35,0.94,What did Katie claim that the cat knocked over?,1023,nonisland
12060,231,,filler_bad,NA,36,0.04,What the letter that important very was mailed nobody did?,2028,
12061,231,,filler_good,NA,37,0.97,Who did the coach choose as captain?,2015,
12062,231,long,acceptability,6,38,0.03,What did Julia discuss the claim that the babysitter forgot to pick up after school?,1061,island
12063,231,,filler_bad,NA,39,0.02,Who the bride during crying was the ceremony guests smiling did?,2026,
12064,231,,filler_bad,NA,40,0.03,Which restaurant the friends to last summer went closing is now did?,2025,
12065,231,short,acceptability,8,41,0.97,Who claimed that the bus driver skipped several stops during the morning route?,1084,nonisland
12066,231,,filler_good,NA,42,0.99,Where did the hikers set up their tent?,2010,
12067,231,,filler_bad,NA,43,0.03,When the cat jumped that scared loudly the child was?,2019,
12068,231,long,acceptability,7,44,0.96,What did Nora claim that the scientist discovered in the final experiment?,1073,nonisland
12069,231,,filler_bad,NA,45,0.04,What did seem the girl that crying was in the hallway?,2029,
12070,231,,filler_good,NA,46,0.99,What did Wendy bake for the party?,2001,
12071,231,short,acceptability,1,47,0.95,Who discussed the claim that the bakery shop would serve donuts tomorrow?,1012,island
12072,231,,filler_good,NA,48,0.93,When did the train leave the station?,2013,
12073,231,,filler_good,NA,49,0.96,What did the barista spill on the counter?,2005,
12074,231,long,acceptability,14,50,0.99,What did Kevin claim that the chef added to the soup by mistake?,1143,nonisland
12075,231,,filler_bad,NA,51,0.04,Who did the rumor that dancing liked nobody believe?,2017,
12076,231,,filler_bad,NA,52,0.01,Why the pilot said turbulence during was everyone panicking?,2024,
12077,231,short,acceptability,19,53,0.99,Who claimed that the company released the new software ahead of schedule?,1194,nonisland
12078,231,,filler_bad,NA,54,0.01,Who the manager said forgot did the keys actually?,2030,
12079,231,,filler_good,NA,55,0.98,Which book did Maya finish last night?,2003,
12080,231,long,acceptability,10,56,0.07,What did the curator discuss the claim that the museum restored?,1101,island
12081,231,,filler_good,NA,57,0.98,Where did the neighbors see the comet last night?,2007,
12082,231,,filler_bad,NA,58,0.04,What the tourists taking photos were of shouting did confuse?,2018,
12083,231,short,acceptability,5,59,0.98,Who discussed the claim that the neighbor played loud music after midnight?,1052,island
12084,231,,filler_good,NA,60,0.96,What did the cat knock off the shelf?,2016,
12085,231,,filler_bad,NA,61,0.02,Which song that the band to rehearsed never finished was?,2032,
12086,231,short,acceptability,23,62,0.97,Who claimed that the lawyer filed the report too late?,1234,nonisland
12087,231,,filler_bad,NA,63,0.02,Why the waiter spilled was everyone the coffee laughing?,2031,
12088,231,,filler_good,NA,64,0.97,Which cookies did the baker put on the tray?,2014,
12089,231,long,acceptability,4,65,0.97,What did Michael discuss the claim that the mechanic fixed after the accident?,1041,island
12090,231,,filler_good,NA,66,0.99,What did the mechanic replace in the engine?,2008,
12091,231,,filler_bad,NA,67,0.02,Where the suitcase that broken handle had left was did you?,2027,
12092,231,long,acceptability,12,68,0.97,What did the manager claim that the café overcharged for coffee?,1123,nonisland
12093,231,,filler_good,NA,69,0.96,Who did Liam invite to the picnic?,2002,
12094,231,,filler_good,NA,70,0.97,Whose jacket did Alex find in the library?,2011,
12095,231,short,acceptability,22,71,0.97,Who discussed the claim that the scientist developed a vaccine in the new lab?,1222,island
12096,231,,filler_bad,NA,72,0.02,What did the neighbor that barking dog kept complain about nobody?,2020,
12097,210,,filler_good,NA,25,0.98,What did Wendy bake for the party?,2001,
12098,210,long,acceptability,22,26,0.02,What did Ethan discuss the claim that the scientist developed in the new lab?,1221,island
12099,210,,filler_good,NA,27,0.99,Which cookies did the baker put on the tray?,2014,
12100,210,,filler_bad,NA,28,0.01,Who did the rumor that dancing liked nobody believe?,2017,
12101,210,short,acceptability,16,29,0.98,Who discussed the claim that the author deleted a chapter from the final draft?,1162,island
12102,210,,filler_bad,NA,30,0.01,What did the neighbor that barking dog kept complain about nobody?,2020,
12103,210,,filler_good,NA,31,0.97,Which picture did the curator hang in the gallery?,2006,
12104,210,short,acceptability,4,32,0.98,Who claimed that the mechanic fixed the car after the accident?,1044,nonisland
12105,210,,filler_bad,NA,33,0.02,Which restaurant the friends to last summer went closing is now did?,2025,
12106,210,,filler_good,NA,34,0.97,Which movie did Carla watch on Friday?,2009,
12107,210,long,acceptability,11,35,0.99,What did Amy claim that the gardener planted near the fence?,1113,nonisland
12108,210,,filler_bad,NA,36,0.03,What the letter that important very was mailed nobody did?,2028,
12109,210,,filler_bad,NA,37,0.03,Who did the chair that broken completely sat on the chair?,2023,
12110,210,short,acceptability,18,38,0.98,Who claimed that the delivery driver dropped the package on the street?,1184,nonisland
12111,210,,filler_bad,NA,39,0.02,Why did raining was when the kids outside played?,2022,
12112,210,,filler_good,NA,40,0.98,Where did the hikers set up their tent?,2010,
12113,210,short,acceptability,9,41,0.98,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,island
12114,210,,filler_bad,NA,42,0.01,Who the doctor that nervous looked yesterday treated did?,2021,
12115,210,,filler_good,NA,43,0.98,Who did the coach choose as captain?,2015,
12116,210,long,acceptability,17,44,0.99,What did Olivia claim that the secretary sent to the wrong department?,1173,nonisland
12117,210,,filler_good,NA,45,0.99,When did the train leave the station?,2013,
12118,210,,filler_bad,NA,46,0.02,What the tourists taking photos were of shouting did confuse?,2018,
12119,210,long,acceptability,5,47,0.01,What did Emma discuss the claim that the neighbor played after midnight?,1051,island
12120,210,,filler_good,NA,48,0.98,Whose jacket did Alex find in the library?,2011,
12121,210,,filler_bad,NA,49,0.02,Which song that the band to rehearsed never finished was?,2032,
12122,210,short,acceptability,3,50,1,Who claimed that the airline canceled the morning flight to Chicago?,1034,nonisland
12123,210,,filler_bad,NA,51,0.02,Who the manager said forgot did the keys actually?,2030,
12124,210,,filler_bad,NA,52,0.02,When the cat jumped that scared loudly the child was?,2019,
12125,210,long,acceptability,20,53,0.98,What did the landlord claim that the plumber fixed before the inspection?,1203,nonisland
12126,210,,filler_good,NA,54,0.99,Which song did the band play as an encore?,2012,
12127,210,,filler_good,NA,55,0.99,Which book did Maya finish last night?,2003,
12128,210,short,acceptability,13,56,0.99,Who discussed the claim that the reporter misquoted the politician in the article?,1132,island
12129,210,,filler_bad,NA,57,0.03,Why the pilot said turbulence during was everyone panicking?,2024,
12130,210,,filler_good,NA,58,0.99,What did the cat knock off the shelf?,2016,
12131,210,long,acceptability,10,59,0.02,What did the curator discuss the claim that the museum restored?,1101,island
12132,210,,filler_good,NA,60,0.99,What did the mechanic replace in the engine?,2008,
12133,210,,filler_bad,NA,61,0.02,Where the suitcase that broken handle had left was did you?,2027,
12134,210,long,acceptability,19,62,0.99,What did Megan claim that the company released ahead of schedule?,1193,nonisland
12135,210,,filler_good,NA,63,0.98,Who did Liam invite to the picnic?,2002,
12136,210,,filler_bad,NA,64,0.02,What did seem the girl that crying was in the hallway?,2029,
12137,210,short,acceptability,14,65,0.98,Who discussed the claim that the chef added too much salt to the soup by mistake?,1142,island
12138,210,,filler_good,NA,66,0.97,Where did the children hide the treasure?,2004,
12139,210,,filler_good,NA,67,0.97,Where did the neighbors see the comet last night?,2007,
12140,210,short,acceptability,15,68,0.98,Who claimed that the photographer lost the camera during the trip?,1154,nonisland
12141,210,,filler_good,NA,69,1,What did the barista spill on the counter?,2005,
12142,210,,filler_bad,NA,70,0,Why the waiter spilled was everyone the coffee laughing?,2031,
12143,210,long,acceptability,23,71,0.02,What did Hannah discuss the claim that the lawyer filed too late?,1231,island
12144,210,,filler_bad,NA,72,0.03,Who the bride during crying was the ceremony guests smiling did?,2026,
12145,129,,filler_good,NA,25,0.95,Where did the children hide the treasure?,2004,
12146,129,short,acceptability,20,26,0.61,Who discussed the claim that the plumber fixed the leak before the inspection?,1202,island
12147,129,,filler_good,NA,27,0.95,What did the cat knock off the shelf?,2016,
12148,129,,filler_good,NA,28,0.96,What did Wendy bake for the party?,2001,
12149,129,long,acceptability,21,29,0.25,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,island
12150,129,,filler_bad,NA,30,0.01,Which restaurant the friends to last summer went closing is now did?,2025,
12151,129,,filler_good,NA,31,1,Which cookies did the baker put on the tray?,2014,
12152,129,short,acceptability,12,32,1,Who claimed that the café overcharged the customer for coffee?,1124,nonisland
12153,129,,filler_bad,NA,33,0,Who the bride during crying was the ceremony guests smiling did?,2026,
12154,129,,filler_bad,NA,34,0,Why the waiter spilled was everyone the coffee laughing?,2031,
12155,129,long,acceptability,2,35,1,What did Katie claim that the cat knocked over?,1023,nonisland
12156,129,,filler_bad,NA,36,0,Who the doctor that nervous looked yesterday treated did?,2021,
12157,129,,filler_good,NA,37,1,Whose jacket did Alex find in the library?,2011,
12158,129,short,acceptability,22,38,1,Who claimed that the scientist developed a vaccine in the new lab?,1224,nonisland
12159,129,,filler_bad,NA,39,0,What the tourists taking photos were of shouting did confuse?,2018,
12160,129,,filler_good,NA,40,1,When did the train leave the station?,2013,
12161,129,long,acceptability,5,41,0.59,What did Emma claim that the neighbor played after midnight?,1053,nonisland
12162,129,,filler_good,NA,42,1,Who did Liam invite to the picnic?,2002,
12163,129,,filler_good,NA,43,1,Which book did Maya finish last night?,2003,
12164,129,short,acceptability,11,44,1,Who discussed the claim that the gardener planted flowers near the fence?,1112,island
12165,129,,filler_bad,NA,45,0,Who did the chair that broken completely sat on the chair?,2023,
12166,129,,filler_bad,NA,46,0,What did seem the girl that crying was in the hallway?,2029,
12167,129,long,acceptability,4,47,0.11,What did Michael discuss the claim that the mechanic fixed after the accident?,1041,island
12168,129,,filler_bad,NA,48,0,What did the neighbor that barking dog kept complain about nobody?,2020,
12169,129,,filler_good,NA,49,1,Where did the hikers set up their tent?,2010,
12170,129,short,acceptability,13,50,1,Who discussed the claim that the reporter misquoted the politician in the article?,1132,island
12171,129,,filler_good,NA,51,1,Which picture did the curator hang in the gallery?,2006,
12172,129,,filler_bad,NA,52,0,Which song that the band to rehearsed never finished was?,2032,
12173,129,long,acceptability,14,53,0.82,What did Kevin claim that the chef added to the soup by mistake?,1143,nonisland
12174,129,,filler_bad,NA,54,0,Why the pilot said turbulence during was everyone panicking?,2024,
12175,129,,filler_good,NA,55,1,What did the barista spill on the counter?,2005,
12176,129,short,acceptability,19,56,1,Who claimed that the company released the new software ahead of schedule?,1194,nonisland
12177,129,,filler_bad,NA,57,0,Who did the rumor that dancing liked nobody believe?,2017,
